timestamp,frame,range_bin,I,Q,phase
23.884740114212036,477,10,663,-1276,-1.0915978719294246
23.929527759552002,478,9,388,1341,1.2891512114130903
23.974169492721558,479,10,341,-1251,-1.3046795590284275
24.0344135761261,480,2,716,1328,1.0763162615726027
24.079272508621216,481,0,-940,-1031,-2.31005779639798
24.124718189239502,482,0,266,-908,-1.2858184860011312
24.18447709083557,483,3,1658,-454,-0.26727245696003005
24.228806972503662,484,3,-1569,237,2.9916743806439707
24.274380922317505,485,3,-685,-1600,-1.9753108969530206
24.3341646194458,486,3,1991,-1657,-0.6940956980636036
24.379616498947144,487,3,170,1741,1.473459865752277
24.42434334754944,488,2,276,1471,1.3853252443092643
24.48378014564514,489,2,-1268,103,3.060540327860741
24.528805017471313,490,3,936,977,0.8068271879830419
24.57462763786316,491,9,-687,662,2.374724615140511
24.634785175323486,492,0,1001,588,0.5311126335227109
24.67967939376831,493,0,1250,-750,-0.5404195002705842
24.724645853042603,494,0,1242,-776,-0.5584545556456738
24.784491300582886,495,0,1426,-157,-0.10965652872060776
24.828834533691406,496,0,906,1037,0.8527177958117074
24.87471604347229,497,0,1039,774,0.6402593788707376
24.93481469154358,498,0,1283,-60,-0.04673134627080224
24.979239463806152,499,0,864,-916,-0.814603340265473
25.024493932724,500,0,61,-1142,-1.5174319794382394
25.08407950401306,501,0,202,-897,-1.3492961982059375
25.128763914108276,502,12,269,-851,-1.2646362879903796
25.17465305328369,503,12,-172,-894,-1.7608675884937073
25.234274864196777,504,12,-272,-773,-1.9091412667204821
25.279877424240112,505,3,767,-45,-0.05860296426384079
25.324671268463135,506,3,594,664,0.840984720064968
25.384878396987915,507,3,624,729,0.8628482505618913
25.429195165634155,508,3,591,659,0.8397445954201517
25.47479271888733,509,3,725,569,0.6654207579411483
25.534842014312744,510,3,607,902,0.9784570157405217
25.57994508743286,511,2,-843,-784,-2.392441668146181
25.624584674835205,512,2,-895,-843,-2.3861050149279865
